Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),host_strain,infection_timepoint,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,phage,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,strain
SRR3594605,RNA-Seq,139,1541946981,PRJNA323606,SAMN05181616,813499226,GEO,public,"fastq,sra,run.zq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX1803750,GSM2179835,Mycobacterium smegmatis mc2155,no exogenous phage added,Illumina MiSeq,SINGLE,cDNA,TRANSCRIPTOMIC,Mycolicibacterium smegmatis MC2 155,Mycobacteriophage Butters,ILLUMINA,2016-10-27T00:00:00Z,2016-05-27T14:56:00Z,1,GSM2179835,Cells grown in liquid media,SRP075827,MC2 155
