Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),host_strain,infection_timepoint,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,phage,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,strain
SRR3594616,RNA-Seq,126,980984873,PRJNA323606,SAMN05181615,527368394,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1803761,GSM2179846,Mycobacterium smegmatis mc2155,no exogenous phage added,Illumina MiSeq,SINGLE,cDNA,TRANSCRIPTOMIC,Mycolicibacterium smegmatis MC2 155,Mycobacteriophage Xerxes,ILLUMINA,2016-10-27T00:00:00Z,2016-05-27T14:53:00Z,1,GSM2179846,Cells grown in liquid media,SRP075827,MC2 155
